date,parcel_id,ndvi,precipitation_sum,temperature_2m_max,target_ndvi_7d
2025-05-02,Parsel_A,0.5347663378556763,1.5,18.0,0.556585518623311
2025-05-03,Parsel_A,0.5439962345226054,1.9,17.1,0.5444203673398056
2025-05-04,Parsel_A,0.5532261311895345,0.0,19.8,0.5322552160563001
2025-05-05,Parsel_A,0.5624560278564636,0.0,21.5,0.5200900647727946
2025-05-06,Parsel_A,0.5716859245233927,0.0,24.1,0.5079249134892893
2025-05-07,Parsel_A,0.5809158211903218,0.0,27.0,0.4957597622057838
2025-05-08,Parsel_A,0.5687506699068163,2.1,22.6,0.4835946109222784
2025-05-09,Parsel_A,0.556585518623311,0.0,28.4,0.471429459638773
2025-05-10,Parsel_A,0.5444203673398056,0.3,30.2,0.45926430835526755
2025-05-11,Parsel_A,0.5322552160563001,0.6,27.3,0.4423978611716267
2025-05-12,Parsel_A,0.5200900647727946,2.5,27.0,0.4255314139879859
2025-05-13,Parsel_A,0.5079249134892893,1.2,20.5,0.40866496680434505
2025-05-14,Parsel_A,0.4957597622057838,0.2,20.9,0.3917985196207043
2025-05-15,Parsel_A,0.4835946109222784,0.0,20.1,0.37493207243706345
2025-05-16,Parsel_A,0.471429459638773,0.0,27.0,0.3607253655752219
2025-05-17,Parsel_A,0.45926430835526755,0.0,29.5,0.3465186587133803
2025-05-18,Parsel_A,0.4423978611716267,0.0,29.4,0.3323119518515387
2025-05-19,Parsel_A,0.4255314139879859,0.0,23.9,0.3181052449896971
2025-05-20,Parsel_A,0.40866496680434505,0.0,25.8,0.30389853812785556
2025-05-21,Parsel_A,0.3917985196207043,0.0,25.6,0.3168362525241636
2025-05-22,Parsel_A,0.37493207243706345,0.0,28.1,0.32977396692047156
2025-05-23,Parsel_A,0.3607253655752219,0.0,29.5,0.34271168131677954
2025-05-24,Parsel_A,0.3465186587133803,0.0,29.5,0.35564939571308757
2025-05-25,Parsel_A,0.3323119518515387,0.0,32.2,0.3685871101093956
2025-05-26,Parsel_A,0.3181052449896971,0.0,32.6,0.3815248245057036
2025-05-27,Parsel_A,0.30389853812785556,0.0,27.7,0.39446253890201155
2025-05-28,Parsel_A,0.3168362525241636,0.0,23.8,0.4074002532983196
2025-05-29,Parsel_A,0.32977396692047156,5.3,24.5,0.4203379676946276
2025-05-30,Parsel_A,0.34271168131677954,0.3,22.7,0.4332756820909356
2025-05-31,Parsel_A,0.35564939571308757,3.1,22.0,0.4195824051251725
2025-06-01,Parsel_A,0.3685871101093956,1.3,21.8,0.40588912815940936
2025-06-02,Parsel_A,0.3815248245057036,0.5,21.6,0.3921958511936462
2025-06-03,Parsel_A,0.39446253890201155,0.0,22.4,0.3785025742278831
2025-06-04,Parsel_A,0.4074002532983196,0.0,24.2,0.36480929726211997
2025-06-05,Parsel_A,0.4203379676946276,0.0,28.2,0.4521734475265095
2025-06-06,Parsel_A,0.4332756820909356,0.0,30.8,0.539537597790899
2025-06-07,Parsel_A,0.4195824051251725,0.0,31.2,0.5019922088407135
2025-06-08,Parsel_A,0.40588912815940936,0.0,30.5,0.4644468198905279
2025-06-09,Parsel_A,0.3921958511936462,0.0,32.8,0.42690143094034233
2025-06-10,Parsel_A,0.3785025742278831,0.0,32.5,0.4488444855164953
2025-06-11,Parsel_A,0.36480929726211997,0.0,31.1,0.4707875400926483
2025-06-12,Parsel_A,0.4521734475265095,0.0,33.2,0.4927305946688013
2025-06-13,Parsel_A,0.539537597790899,0.0,34.8,0.5146736492449543
2025-06-14,Parsel_A,0.5019922088407135,0.5,29.1,0.5366167038211073
2025-06-15,Parsel_A,0.4644468198905279,0.0,26.8,0.4641228310798999
2025-06-16,Parsel_A,0.42690143094034233,0.0,25.6,0.3916289583386925
2025-06-17,Parsel_A,0.4488444855164953,0.0,25.5,0.443551889296134
2025-06-18,Parsel_A,0.4707875400926483,0.0,27.5,0.4954748202535755
2025-06-19,Parsel_A,0.4927305946688013,0.0,30.0,0.547397751211017
2025-06-20,Parsel_A,0.5146736492449543,0.0,32.0,0.5478624546975379
2025-06-21,Parsel_A,0.5366167038211073,0.0,32.0,0.5483271581840589
2025-06-22,Parsel_A,0.4641228310798999,0.0,28.3,0.5487918616705799
2025-06-23,Parsel_A,0.3916289583386925,0.0,27.5,0.5492565651571009
2025-06-24,Parsel_A,0.443551889296134,0.0,29.8,0.5497212686436218
2025-06-25,Parsel_A,0.4954748202535755,0.0,33.0,0.4994147469025367
2025-06-26,Parsel_A,0.547397751211017,0.0,33.7,0.44910822516145155
2025-06-27,Parsel_A,0.5478624546975379,0.0,33.5,0.5118160809551849
2025-06-28,Parsel_A,0.5483271581840589,0.0,32.2,0.5745239367489183
2025-06-29,Parsel_A,0.5487918616705799,0.0,28.6,0.6372317925426517
2025-06-30,Parsel_A,0.5492565651571009,0.0,25.0,0.5876660235594816
2025-07-01,Parsel_A,0.5497212686436218,0.0,29.6,0.5381002545763116
2025-07-02,Parsel_A,0.4994147469025367,0.0,28.9,0.4885344855931415
2025-07-03,Parsel_A,0.44910822516145155,0.0,25.2,0.43896871660997144
2025-07-04,Parsel_A,0.5118160809551849,0.0,25.8,0.3894029476268014
2025-07-05,Parsel_A,0.5745239367489183,0.0,27.4,0.3614632158231936
2025-07-06,Parsel_A,0.6372317925426517,0.0,30.8,0.33352348401958576
2025-07-07,Parsel_A,0.5876660235594816,0.0,32.5,0.44674329905061
2025-07-08,Parsel_A,0.5381002545763116,0.0,34.4,0.5599631140816342
2025-07-09,Parsel_A,0.4885344855931415,0.0,35.5,0.6731829291126584
2025-07-10,Parsel_A,0.43896871660997144,0.0,37.0,0.6055131708472403
2025-07-11,Parsel_A,0.3894029476268014,0.0,37.6,0.5378434125818221
2025-07-12,Parsel_A,0.3614632158231936,0.0,37.7,0.470173654316404
2025-07-13,Parsel_A,0.33352348401958576,0.0,38.3,0.40250389605098585
2025-07-14,Parsel_A,0.44674329905061,0.0,38.5,0.3348341377855677
2025-07-15,Parsel_A,0.5599631140816342,0.0,37.8,0.45221922726639685
2025-07-16,Parsel_A,0.6731829291126584,0.0,33.9,0.569604316747226
2025-07-17,Parsel_A,0.6055131708472403,0.0,33.8,0.4839622706953073
2025-07-18,Parsel_A,0.5378434125818221,0.0,36.2,0.39832022464338857
2025-07-19,Parsel_A,0.470173654316404,0.0,34.3,0.3126781785914698
2025-07-20,Parsel_A,0.40250389605098585,0.0,33.3,0.3641486149593963
2025-07-21,Parsel_A,0.3348341377855677,0.0,34.1,0.4156190513273228
2025-07-22,Parsel_A,0.45221922726639685,0.0,34.7,0.46708948769524933
2025-07-23,Parsel_A,0.569604316747226,0.0,36.1,0.5185599240631759
2025-07-24,Parsel_A,0.4839622706953073,0.0,35.7,0.5700303604311023
2025-07-25,Parsel_A,0.39832022464338857,0.0,33.5,0.5324953963942782
2025-07-26,Parsel_A,0.3126781785914698,0.0,33.0,0.494960432357454
2025-07-27,Parsel_A,0.3641486149593963,0.0,36.8,0.4574254683206299
2025-07-28,Parsel_A,0.4156190513273228,0.0,39.5,0.41989050428380575
2025-07-29,Parsel_A,0.46708948769524933,0.0,39.0,0.3823555402469816
2025-07-30,Parsel_A,0.5185599240631759,0.0,38.8,0.39602939396095344
2025-07-31,Parsel_A,0.5700303604311023,0.0,37.2,0.4097032476749253
2025-08-01,Parsel_A,0.5324953963942782,0.0,36.4,0.42337710138889706
2025-08-02,Parsel_A,0.494960432357454,0.0,34.2,0.4370509551028689
2025-08-03,Parsel_A,0.4574254683206299,0.0,33.8,0.45072480881684074
2025-08-04,Parsel_A,0.41989050428380575,0.0,34.4,0.4643986625308126
2025-08-05,Parsel_A,0.3823555402469816,0.0,36.3,0.4780725162447844
2025-08-06,Parsel_A,0.39602939396095344,0.0,37.5,0.531766423780457
2025-08-07,Parsel_A,0.4097032476749253,0.0,36.3,0.5854603313161296
2025-08-08,Parsel_A,0.42337710138889706,0.0,34.0,0.6391542388518022
2025-08-09,Parsel_A,0.4370509551028689,0.0,34.2,0.6076214691942046
2025-08-10,Parsel_A,0.45072480881684074,0.0,34.3,0.576088699536607
2025-08-11,Parsel_A,0.4643986625308126,0.0,34.0,0.5445559298790094
2025-08-12,Parsel_A,0.4780725162447844,0.0,33.3,0.5130231602214117
2025-08-13,Parsel_A,0.531766423780457,0.0,34.0,0.48149039056381415
2025-08-14,Parsel_A,0.5854603313161296,0.0,36.3,0.41417869487465014
2025-08-15,Parsel_A,0.6391542388518022,0.0,37.7,0.34686699918548614
2025-08-16,Parsel_A,0.6076214691942046,0.0,33.2,0.42238366278496203
2025-08-17,Parsel_A,0.576088699536607,0.0,33.7,0.49790032638443793
2025-08-18,Parsel_A,0.5445559298790094,0.0,34.2,0.5734169899839139
2025-08-19,Parsel_A,0.5130231602214117,0.0,33.2,0.5467314569196016
2025-08-20,Parsel_A,0.48149039056381415,0.0,33.2,0.5200459238552892
2025-08-21,Parsel_A,0.41417869487465014,0.0,31.8,0.49336039079097693
2025-08-22,Parsel_A,0.34686699918548614,0.0,33.8,0.4666748577266646
2025-08-23,Parsel_A,0.42238366278496203,0.0,34.9,0.4399893246623523
2025-08-24,Parsel_A,0.49790032638443793,0.0,34.0,0.41330379159804
2025-08-25,Parsel_A,0.5734169899839139,0.0,30.5,0.38661825853372767
2025-08-26,Parsel_A,0.5467314569196016,0.0,30.0,0.4420777439921522
2025-08-27,Parsel_A,0.5200459238552892,0.0,29.4,0.4975372294505768
2025-08-28,Parsel_A,0.49336039079097693,0.0,29.0,0.5529967149090014
2025-08-29,Parsel_A,0.4666748577266646,0.0,31.1,0.5369066381994463
2025-08-30,Parsel_A,0.4399893246623523,0.0,33.3,0.5208165614898912
2025-08-31,Parsel_A,0.41330379159804,0.0,34.4,0.5047264847803361
2025-09-01,Parsel_A,0.38661825853372767,0.0,35.1,0.488636408070781
2025-09-02,Parsel_A,0.4420777439921522,0.0,33.0,0.4725463313612259
2025-09-03,Parsel_A,0.4975372294505768,0.0,30.0,0.4564562546516709
2025-09-04,Parsel_A,0.5529967149090014,0.0,28.5,0.4403661779421158
2025-09-05,Parsel_A,0.5369066381994463,0.0,29.9,0.500774303568773
2025-09-06,Parsel_A,0.5208165614898912,0.0,32.2,0.5611824291954302
2025-09-07,Parsel_A,0.5047264847803361,0.0,28.0,0.6215905548220872
2025-09-08,Parsel_A,0.488636408070781,0.4,25.9,0.5844585035965497
2025-09-09,Parsel_A,0.4725463313612259,0.0,25.5,0.5473264523710123
2025-09-10,Parsel_A,0.4564562546516709,0.0,26.9,0.5101944011454748
2025-09-11,Parsel_A,0.4403661779421158,0.0,26.2,0.47306234991993723
2025-09-12,Parsel_A,0.500774303568773,0.0,28.6,0.43593029869439975
2025-09-13,Parsel_A,0.5611824291954302,0.0,29.5,0.540326550142821
2025-09-14,Parsel_A,0.6215905548220872,0.0,28.5,0.6447228015912424
2025-09-15,Parsel_A,0.5844585035965497,0.0,30.4,0.5576349633265294
2025-09-16,Parsel_A,0.5473264523710123,0.0,29.6,0.4705471250618165
2025-09-17,Parsel_A,0.5101944011454748,0.0,29.6,0.3834592867971035
2025-09-18,Parsel_A,0.47306234991993723,0.0,25.0,0.385344871129991
2025-09-19,Parsel_A,0.43593029869439975,0.0,19.7,0.3872304554628785
2025-09-20,Parsel_A,0.540326550142821,0.0,23.0,0.389116039795766
2025-09-21,Parsel_A,0.6447228015912424,0.0,23.4,0.39100162412865347
2025-09-22,Parsel_A,0.5576349633265294,0.0,23.5,0.39288720846154096
2025-09-23,Parsel_A,0.4705471250618165,0.0,27.8,0.37818194454846454
2025-09-24,Parsel_A,0.3834592867971035,0.0,28.1,0.3634766806353882
2025-09-25,Parsel_A,0.385344871129991,0.0,27.6,0.4384286291043525
2025-09-26,Parsel_A,0.3872304554628785,0.0,26.0,0.5133805775733168
2025-09-27,Parsel_A,0.389116039795766,0.0,24.2,0.5883325260422811
2025-09-28,Parsel_A,0.39100162412865347,0.0,27.9,0.5755211282656559
2025-09-29,Parsel_A,0.39288720846154096,0.0,26.5,0.5627097304890307
2025-09-30,Parsel_A,0.37818194454846454,6.8,20.4,0.5498983327124055
2025-10-01,Parsel_A,0.3634766806353882,0.0,20.5,0.5370869349357802
2025-10-02,Parsel_A,0.4384286291043525,0.0,22.3,0.524275537159155
2025-10-03,Parsel_A,0.5133805775733168,0.0,25.1,0.5114641393825298
2025-10-04,Parsel_A,0.5883325260422811,0.0,27.7,0.49865274160590456
2025-10-05,Parsel_A,0.5755211282656559,0.0,23.4,0.5587444667528716
2025-10-06,Parsel_A,0.5627097304890307,0.0,25.2,0.6188361918998386
2025-10-07,Parsel_A,0.5498983327124055,0.0,23.1,0.6789279170468057
2025-10-08,Parsel_A,0.5370869349357802,0.9,21.1,0.6272155937175035
2025-10-09,Parsel_A,0.524275537159155,0.2,17.7,0.5755032703882014
2025-10-10,Parsel_A,0.5114641393825298,0.0,17.4,0.5237909470588993
2025-10-11,Parsel_A,0.49865274160590456,0.0,19.5,0.4720786237295971
2025-10-12,Parsel_A,0.5587444667528716,2.4,11.6,0.42036630040029493
2025-10-13,Parsel_A,0.6188361918998386,0.0,14.9,0.45439811968831906
2025-10-14,Parsel_A,0.6789279170468057,0.0,18.2,0.48842993897634324
2025-10-15,Parsel_A,0.6272155937175035,0.0,19.5,0.5224617582643674
2025-10-16,Parsel_A,0.5755032703882014,0.0,20.5,0.5564935775523915
2025-10-17,Parsel_A,0.5237909470588993,0.0,21.1,0.5905253968404156
2025-10-18,Parsel_A,0.4720786237295971,0.0,22.8,0.5946476582338255
2025-10-19,Parsel_A,0.42036630040029493,0.0,21.4,0.5987699196272354
2025-10-20,Parsel_A,0.45439811968831906,0.0,19.1,0.6028921810206452
2025-10-21,Parsel_A,0.48842993897634324,0.0,19.6,0.6070144424140551
2025-10-22,Parsel_A,0.5224617582643674,0.1,22.1,0.611136703807465
2025-10-23,Parsel_A,0.5564935775523915,0.0,22.8,0.6152589652008749
2025-10-24,Parsel_A,0.5905253968404156,0.0,24.0,0.6193812265942847
2025-10-25,Parsel_A,0.5946476582338255,0.0,24.0,0.5915393791963436
2025-10-26,Parsel_A,0.5987699196272354,0.0,21.6,0.5636975317984025
2025-10-27,Parsel_A,0.6028921810206452,0.0,25.1,0.5358556844004614
2025-10-28,Parsel_A,0.6070144424140551,0.2,24.5,0.5080138370025203
2025-10-29,Parsel_A,0.611136703807465,0.0,17.1,0.4801719896045792
2025-10-30,Parsel_A,0.6152589652008749,0.0,17.3,0.4523301422066381
2025-10-31,Parsel_A,0.6193812265942847,0.0,21.0,0.424488294808697
2025-11-01,Parsel_A,0.5915393791963436,0.0,20.1,0.3966464474107559
2025-11-02,Parsel_A,0.5636975317984025,0.0,18.9,0.4114686880161121
2025-11-03,Parsel_A,0.5358556844004614,0.0,23.0,0.4262909286214683
2025-11-04,Parsel_A,0.5080138370025203,0.0,21.5,0.4411131692268245
2025-11-05,Parsel_A,0.4801719896045792,0.0,21.8,0.45593540983218067
2025-11-06,Parsel_A,0.4523301422066381,0.0,21.5,0.4707576504375368
2025-11-07,Parsel_A,0.424488294808697,0.2,22.0,0.485579891042893
2025-11-08,Parsel_A,0.3966464474107559,0.0,21.1,0.5004021316482492
2025-11-09,Parsel_A,0.4114686880161121,0.0,20.6,0.5152243722536054
2025-11-10,Parsel_A,0.4262909286214683,0.0,22.0,0.5300466128589616
2025-11-11,Parsel_A,0.4411131692268245,0.0,21.5,0.5448688534643178
2025-11-12,Parsel_A,0.45593540983218067,0.0,18.5,0.4665249994321116
2025-11-13,Parsel_A,0.4707576504375368,0.3,15.8,0.38818114539990545
2025-11-14,Parsel_A,0.485579891042893,0.5,12.4,0.4140708113416945
2025-11-15,Parsel_A,0.5004021316482492,0.0,8.1,0.4399604772834835
2025-11-16,Parsel_A,0.5152243722536054,0.0,13.6,0.4658501432252725
2025-11-17,Parsel_A,0.5300466128589616,0.0,16.4,0.4852871865015177
2025-11-18,Parsel_A,0.5448688534643178,0.0,16.8,0.5047242297777629
2025-11-19,Parsel_A,0.4665249994321116,0.0,18.2,0.5241612730540081
2025-11-20,Parsel_A,0.38818114539990545,0.0,19.4,0.5435983163302532
2025-11-21,Parsel_A,0.4140708113416945,0.0,20.0,0.5630353596064984
2025-11-22,Parsel_A,0.4399604772834835,0.0,24.2,0.5824724028827436
2025-11-23,Parsel_A,0.4658501432252725,0.0,23.1,0.6019094461589888
2025-11-24,Parsel_A,0.4852871865015177,1.1,20.9,0.621346489435234
2025-11-25,Parsel_A,0.5047242297777629,0.9,14.7,0.6407835327114791
2025-11-26,Parsel_A,0.5241612730540081,0.0,16.6,0.6602205759877243
2025-11-27,Parsel_A,0.5435983163302532,0.0,16.9,0.6377102056647468
2025-11-28,Parsel_A,0.5630353596064984,0.0,16.0,0.6151998353417691
2025-11-29,Parsel_A,0.5824724028827436,0.0,18.7,0.5926894650187916
2025-11-30,Parsel_A,0.6019094461589888,3.9,13.6,0.570179094695814
2025-12-01,Parsel_A,0.621346489435234,0.0,12.3,0.5476687243728364
2025-12-02,Parsel_A,0.6407835327114791,0.0,11.6,0.5251583540498588
2025-12-03,Parsel_A,0.6602205759877243,0.0,11.4,0.5026479837268812
2025-12-04,Parsel_A,0.6377102056647468,0.0,11.9,0.4801376134039037
2025-12-05,Parsel_A,0.6151998353417691,4.3,13.2,0.45762724308092606
2025-12-06,Parsel_A,0.5926894650187916,15.0,15.1,0.4351168727579485
2025-12-07,Parsel_A,0.570179094695814,0.5,12.4,0.41260650243497093
2025-12-08,Parsel_A,0.5476687243728364,0.0,10.1,0.39009613211199334
2025-12-09,Parsel_A,0.5251583540498588,1.9,7.9,0.36758576178901575
2025-12-10,Parsel_A,0.5026479837268812,0.2,9.2,0.3450753914660382
2025-12-11,Parsel_A,0.4801376134039037,2.0,8.9,0.3225650211430606
2025-12-12,Parsel_A,0.45762724308092606,0.0,8.1,0.3869398037722732
2025-12-13,Parsel_A,0.4351168727579485,0.0,8.3,0.4513145864014858
2025-12-14,Parsel_A,0.41260650243497093,0.0,7.4,0.4579919102491124
2025-12-15,Parsel_A,0.39009613211199334,0.1,7.1,0.46466923409673894
2025-12-16,Parsel_A,0.36758576178901575,0.0,4.6,0.47134655794436553
2025-12-17,Parsel_A,0.3450753914660382,0.0,4.7,0.47802388179199207
2025-12-18,Parsel_A,0.3225650211430606,0.0,6.3,0.48470120563961866
2025-12-19,Parsel_A,0.3869398037722732,0.0,7.9,0.49137852948724525
2025-12-20,Parsel_A,0.4513145864014858,0.0,7.7,0.4980558533348718
2025-12-21,Parsel_A,0.4579919102491124,0.1,9.4,0.5047331771824983
2025-12-22,Parsel_A,0.46466923409673894,0.0,9.4,0.511410501030125
2025-12-23,Parsel_A,0.47134655794436553,0.0,11.6,0.5180878248777515
2025-12-24,Parsel_A,0.47802388179199207,0.0,10.8,0.5180878248777515
2025-12-25,Parsel_A,0.48470120563961866,0.3,9.9,0.5180878248777515
2025-12-26,Parsel_A,0.49137852948724525,0.8,8.0,0.5180878248777515
2025-12-27,Parsel_A,0.4980558533348718,2.1,3.5,0.5180878248777515
2025-12-28,Parsel_A,0.5047331771824983,0.0,2.5,0.5180878248777515
2025-12-29,Parsel_A,0.511410501030125,0.9,0.6,0.5180878248777515
2025-12-30,Parsel_A,0.5180878248777515,5.6,7.1,0.5180878248777515
2025-12-31,Parsel_A,0.5180878248777515,35.0,4.7,0.5180878248777515
2026-01-01,Parsel_A,0.5180878248777515,3.0,-0.6,0.5180878248777515
2026-01-02,Parsel_A,0.5180878248777515,0.0,-5.0,0.5180878248777515
2026-01-03,Parsel_A,0.5180878248777515,0.0,2.0,0.5180878248777515
2026-01-04,Parsel_A,0.5180878248777515,0.0,5.6,0.5180878248777515
2026-01-05,Parsel_A,0.5180878248777515,0.0,8.9,0.5180878248777515
2026-01-06,Parsel_A,0.5180878248777515,0.0,10.2,0.5180878248777515
2026-01-07,Parsel_A,0.5180878248777515,0.6,13.1,0.5180878248777515
2026-01-08,Parsel_A,0.5180878248777515,5.9,16.8,0.5180878248777515
2026-01-09,Parsel_A,0.5180878248777515,5.4,7.1,0.5180878248777515
2026-01-10,Parsel_A,0.5180878248777515,0.7,10.4,0.5180878248777515
2026-01-11,Parsel_A,0.5180878248777515,1.8,12.3,0.5180878248777515
2026-01-12,Parsel_A,0.5180878248777515,19.2,6.1,0.5180878248777515
2026-01-13,Parsel_A,0.5180878248777515,0.9,1.5,0.5180878248777515
2026-01-14,Parsel_A,0.5180878248777515,0.0,0.1,0.5180878248777515
2026-01-15,Parsel_A,0.5180878248777515,0.1,3.7,0.5180878248777515
2026-01-16,Parsel_A,0.5180878248777515,0.0,6.8,0.5180878248777515
2026-01-17,Parsel_A,0.5180878248777515,0.6,2.0,0.5180878248777515
2026-01-18,Parsel_A,0.5180878248777515,0.1,-0.3,0.5180878248777515
2026-01-19,Parsel_A,0.5180878248777515,0.0,-0.9,0.5180878248777515
2026-01-20,Parsel_A,0.5180878248777515,0.1,0.2,0.5180878248777515
2026-01-21,Parsel_A,0.5180878248777515,0.0,0.6,0.5180878248777515
2026-01-22,Parsel_A,0.5180878248777515,6.3,9.1,0.5180878248777515
2026-01-23,Parsel_A,0.5180878248777515,5.4,9.7,0.5180878248777515
2026-01-24,Parsel_A,0.5180878248777515,5.7,6.4,0.5180878248777515
2026-01-25,Parsel_A,0.5180878248777515,0.0,11.5,0.5180878248777515
